id,Date,Time,Transaction,Item,Hour,Day_of_Week,Weekend
13100,2/7/2017 0:00,10/23/2018 10:56,6165,Pastry,10,Tuesday,Weekday
13101,2/7/2017 0:00,10/23/2018 10:56,6165,Brownie,10,Tuesday,Weekday
13102,2/7/2017 0:00,10/23/2018 10:59,6166,Coffee,10,Tuesday,Weekday
13103,2/7/2017 0:00,10/23/2018 10:59,6166,Pastry,10,Tuesday,Weekday
13104,2/7/2017 0:00,10/23/2018 11:02,6167,Bread,11,Tuesday,Weekday
13105,2/7/2017 0:00,10/23/2018 11:04,6168,Salad,11,Tuesday,Weekday
13106,2/7/2017 0:00,10/23/2018 11:07,6169,Coffee,11,Tuesday,Weekday
13107,2/7/2017 0:00,10/23/2018 11:26,6170,Bread,11,Tuesday,Weekday
13108,2/7/2017 0:00,10/23/2018 11:26,6170,Coffee,11,Tuesday,Weekday
13109,2/7/2017 0:00,10/23/2018 11:43,6171,Coffee,11,Tuesday,Weekday
13110,2/7/2017 0:00,10/23/2018 11:43,6171,Coffee,11,Tuesday,Weekday
13111,2/7/2017 0:00,10/23/2018 11:43,6171,Cake,11,Tuesday,Weekday
13112,2/7/2017 0:00,10/23/2018 11:43,6171,Alfajores,11,Tuesday,Weekday
13113,2/7/2017 0:00,10/23/2018 11:44,6172,Coffee,11,Tuesday,Weekday
13114,2/7/2017 0:00,10/23/2018 11:47,6173,Coffee,11,Tuesday,Weekday
13115,2/7/2017 0:00,10/23/2018 11:47,6173,Bread,11,Tuesday,Weekday
13116,2/7/2017 0:00,10/23/2018 11:47,6173,Eggs,11,Tuesday,Weekday
13117,2/7/2017 0:00,10/23/2018 11:50,6174,Tea,11,Tuesday,Weekday
13118,2/7/2017 0:00,10/23/2018 12:16,6175,Bread,12,Tuesday,Weekday
13119,2/7/2017 0:00,10/23/2018 12:23,6176,Farm House,12,Tuesday,Weekday
13120,2/7/2017 0:00,10/23/2018 12:30,6177,Coffee,12,Tuesday,Weekday
13121,2/7/2017 0:00,10/23/2018 12:30,6177,Alfajores,12,Tuesday,Weekday
13122,2/7/2017 0:00,10/23/2018 12:32,6178,Coffee,12,Tuesday,Weekday
13123,2/7/2017 0:00,10/23/2018 12:32,6178,Coffee,12,Tuesday,Weekday
13124,2/7/2017 0:00,10/23/2018 12:32,6178,Pastry,12,Tuesday,Weekday
13125,2/7/2017 0:00,10/23/2018 12:49,6179,Juice,12,Tuesday,Weekday
13126,2/7/2017 0:00,10/23/2018 12:49,6179,Chicken Stew,12,Tuesday,Weekday
13127,2/7/2017 0:00,10/23/2018 12:50,6180,Chicken Stew,12,Tuesday,Weekday
13128,2/7/2017 0:00,10/23/2018 12:50,6180,Chocolates,12,Tuesday,Weekday
13129,2/7/2017 0:00,10/23/2018 13:03,6181,Soup,13,Tuesday,Weekday
13130,2/7/2017 0:00,10/23/2018 13:03,6181,Coffee,13,Tuesday,Weekday
13131,2/7/2017 0:00,10/23/2018 13:06,6182,Chicken Stew,13,Tuesday,Weekday
13132,2/7/2017 0:00,10/23/2018 13:06,6182,Juice,13,Tuesday,Weekday
13133,2/7/2017 0:00,10/23/2018 13:06,6182,Eggs,13,Tuesday,Weekday
13134,2/7/2017 0:00,10/23/2018 13:06,6182,Bread,13,Tuesday,Weekday
13135,2/7/2017 0:00,10/23/2018 13:06,6182,Cake,13,Tuesday,Weekday
13136,2/7/2017 0:00,10/23/2018 13:27,6183,Cake,13,Tuesday,Weekday
13137,2/7/2017 0:00,10/23/2018 13:27,6183,Cake,13,Tuesday,Weekday
13138,2/7/2017 0:00,10/23/2018 13:27,6183,Coffee,13,Tuesday,Weekday
13139,2/7/2017 0:00,10/23/2018 13:27,6183,Hot chocolate,13,Tuesday,Weekday
13140,2/7/2017 0:00,10/23/2018 13:33,6184,Coffee,13,Tuesday,Weekday
13141,2/7/2017 0:00,10/23/2018 13:33,6184,Coffee,13,Tuesday,Weekday
13142,2/7/2017 0:00,10/23/2018 13:33,6184,Cake,13,Tuesday,Weekday
13143,2/7/2017 0:00,10/23/2018 13:41,6185,Farm House,13,Tuesday,Weekday
13144,2/7/2017 0:00,10/23/2018 13:44,6186,Bread,13,Tuesday,Weekday
13145,2/7/2017 0:00,10/23/2018 13:49,6187,Baguette,13,Tuesday,Weekday
13146,2/7/2017 0:00,10/23/2018 14:26,6188,Soup,14,Tuesday,Weekday
13147,2/7/2017 0:00,10/23/2018 14:26,6189,Spanish Brunch,14,Tuesday,Weekday
13148,2/7/2017 0:00,10/23/2018 14:26,6189,Tea,14,Tuesday,Weekday
13149,2/7/2017 0:00,10/23/2018 14:46,6190,Coffee,14,Tuesday,Weekday
13150,2/7/2017 0:00,10/23/2018 14:46,6190,Cake,14,Tuesday,Weekday
13151,2/7/2017 0:00,10/23/2018 14:52,6191,Tea,14,Tuesday,Weekday
13152,2/7/2017 0:00,10/23/2018 14:52,6191,Tea,14,Tuesday,Weekday
13153,2/7/2017 0:00,10/23/2018 14:52,6191,Spanish Brunch,14,Tuesday,Weekday
13154,2/7/2017 0:00,10/23/2018 15:03,6192,Coffee,15,Tuesday,Weekday
13155,2/7/2017 0:00,10/23/2018 15:03,6192,Coffee,15,Tuesday,Weekday
13156,2/7/2017 0:00,10/23/2018 15:03,6192,Brownie,15,Tuesday,Weekday
13157,2/7/2017 0:00,10/23/2018 15:03,6192,Truffles,15,Tuesday,Weekday
13158,2/7/2017 0:00,10/23/2018 15:42,6193,Hot chocolate,15,Tuesday,Weekday
13159,2/7/2017 0:00,10/23/2018 15:42,6193,Cake,15,Tuesday,Weekday
13160,2/7/2017 0:00,10/23/2018 15:54,6194,Bread,15,Tuesday,Weekday
13161,2/7/2017 0:00,10/23/2018 15:54,6194,Alfajores,15,Tuesday,Weekday
13162,2/7/2017 0:00,10/23/2018 15:55,6195,Tea,15,Tuesday,Weekday
13163,2/7/2017 0:00,10/23/2018 16:19,6196,Bread,16,Tuesday,Weekday
13164,2/7/2017 0:00,10/23/2018 16:47,6197,Coffee,16,Tuesday,Weekday
13165,2/7/2017 0:00,10/23/2018 16:47,6197,Alfajores,16,Tuesday,Weekday
13166,2/7/2017 0:00,10/23/2018 17:01,6198,Bread,17,Tuesday,Weekday
13167,2/7/2017 0:00,10/23/2018 17:01,6198,Smoothies,17,Tuesday,Weekday
13168,2/7/2017 0:00,10/23/2018 17:01,6198,Mineral water,17,Tuesday,Weekday
13169,2/7/2017 0:00,10/23/2018 17:01,6198,Alfajores,17,Tuesday,Weekday
13170,2/7/2017 0:00,10/23/2018 17:01,6198,Brownie,17,Tuesday,Weekday
13171,2/7/2017 0:00,10/23/2018 17:01,6198,Cake,17,Tuesday,Weekday
13172,2/7/2017 0:00,10/23/2018 17:01,6198,Bread,17,Tuesday,Weekday
13173,2/7/2017 0:00,10/23/2018 17:06,6199,Coffee,17,Tuesday,Weekday
13174,2/7/2017 0:00,10/23/2018 17:06,6199,Tea,17,Tuesday,Weekday
13175,2/7/2017 0:00,10/23/2018 17:06,6199,Cake,17,Tuesday,Weekday
13176,2/7/2017 0:00,10/23/2018 17:26,6200,Baguette,17,Tuesday,Weekday
13177,2/7/2017 0:00,10/23/2018 17:34,6201,Sandwich,17,Tuesday,Weekday
13178,2/7/2017 0:00,10/23/2018 17:34,6201,Tea,17,Tuesday,Weekday
13179,2/8/2017 0:00,10/23/2018 8:34,6202,Coffee,8,Wednesday,Weekday
13180,2/8/2017 0:00,10/23/2018 8:37,6203,Alfajores,8,Wednesday,Weekday
13181,2/8/2017 0:00,10/23/2018 9:09,6205,Bread,9,Wednesday,Weekday
13182,2/8/2017 0:00,10/23/2018 9:39,6206,Bread,9,Wednesday,Weekday
13183,2/8/2017 0:00,10/23/2018 9:39,6206,Pastry,9,Wednesday,Weekday
13184,2/8/2017 0:00,10/23/2018 9:42,6207,Pastry,9,Wednesday,Weekday
13185,2/8/2017 0:00,10/23/2018 9:42,6207,Bread,9,Wednesday,Weekday
13186,2/8/2017 0:00,10/23/2018 9:42,6207,Eggs,9,Wednesday,Weekday
13187,2/8/2017 0:00,10/23/2018 9:42,6207,Nomad bag,9,Wednesday,Weekday
13188,2/8/2017 0:00,10/23/2018 10:21,6208,Coffee,10,Wednesday,Weekday
13189,2/8/2017 0:00,10/23/2018 10:21,6208,Coffee,10,Wednesday,Weekday
13190,2/8/2017 0:00,10/23/2018 10:21,6208,Alfajores,10,Wednesday,Weekday
13191,2/8/2017 0:00,10/23/2018 10:24,6209,Coffee,10,Wednesday,Weekday
13192,2/8/2017 0:00,10/23/2018 10:24,6209,Bread,10,Wednesday,Weekday
13193,2/8/2017 0:00,10/23/2018 10:30,6210,Coffee,10,Wednesday,Weekday
13194,2/8/2017 0:00,10/23/2018 10:30,6211,Bread,10,Wednesday,Weekday
13195,2/8/2017 0:00,10/23/2018 10:36,6212,Coffee,10,Wednesday,Weekday
13196,2/8/2017 0:00,10/23/2018 10:48,6213,Bread,10,Wednesday,Weekday
13197,2/8/2017 0:00,10/23/2018 10:48,6213,Spanish Brunch,10,Wednesday,Weekday
13198,2/8/2017 0:00,10/23/2018 11:16,6214,Coffee,11,Wednesday,Weekday
13199,2/8/2017 0:00,10/23/2018 11:41,6215,Coffee,11,Wednesday,Weekday
13200,2/8/2017 0:00,10/23/2018 11:41,6215,Coffee,11,Wednesday,Weekday
13201,2/8/2017 0:00,10/23/2018 11:41,6215,Pastry,11,Wednesday,Weekday
13202,2/8/2017 0:00,10/23/2018 11:41,6215,Medialuna,11,Wednesday,Weekday
13203,2/8/2017 0:00,10/23/2018 11:46,6216,Mineral water,11,Wednesday,Weekday
13204,2/8/2017 0:00,10/23/2018 11:46,6216,Crisps,11,Wednesday,Weekday
13205,2/8/2017 0:00,10/23/2018 11:46,6216,Sandwich,11,Wednesday,Weekday
13206,2/8/2017 0:00,10/23/2018 12:04,6217,Coffee,12,Wednesday,Weekday
13207,2/8/2017 0:00,10/23/2018 12:04,6217,Coffee,12,Wednesday,Weekday
13208,2/8/2017 0:00,10/23/2018 12:04,6217,Bread,12,Wednesday,Weekday
13209,2/8/2017 0:00,10/23/2018 12:04,6217,Alfajores,12,Wednesday,Weekday
13210,2/8/2017 0:00,10/23/2018 12:04,6217,Alfajores,12,Wednesday,Weekday
13211,2/8/2017 0:00,10/23/2018 12:04,6217,Pastry,12,Wednesday,Weekday
13212,2/8/2017 0:00,10/23/2018 12:14,6218,Medialuna,12,Wednesday,Weekday
13213,2/8/2017 0:00,10/23/2018 12:14,6218,Bread,12,Wednesday,Weekday
13214,2/8/2017 0:00,10/23/2018 12:14,6218,Tea,12,Wednesday,Weekday
13215,2/8/2017 0:00,10/23/2018 12:22,6219,Coffee,12,Wednesday,Weekday
13216,2/8/2017 0:00,10/23/2018 12:25,6220,Baguette,12,Wednesday,Weekday
13217,2/8/2017 0:00,10/23/2018 12:25,6220,Farm House,12,Wednesday,Weekday
13218,2/8/2017 0:00,10/23/2018 12:27,6221,Farm House,12,Wednesday,Weekday
13219,2/8/2017 0:00,10/23/2018 12:56,6222,Bread,12,Wednesday,Weekday
13220,2/8/2017 0:00,10/23/2018 12:56,6222,Chicken Stew,12,Wednesday,Weekday
13221,2/8/2017 0:00,10/23/2018 13:06,6223,Chocolates,13,Wednesday,Weekday
13222,2/8/2017 0:00,10/23/2018 13:06,6223,Chocolates,13,Wednesday,Weekday
13223,2/8/2017 0:00,10/23/2018 13:06,6223,Coffee,13,Wednesday,Weekday
13224,2/8/2017 0:00,10/23/2018 13:06,6223,Tea,13,Wednesday,Weekday
13225,2/8/2017 0:00,10/23/2018 13:14,6224,Tea,13,Wednesday,Weekday
13226,2/8/2017 0:00,10/23/2018 13:14,6224,Sandwich,13,Wednesday,Weekday
13227,2/8/2017 0:00,10/23/2018 13:14,6224,Brownie,13,Wednesday,Weekday
13228,2/8/2017 0:00,10/23/2018 13:14,6225,Brownie,13,Wednesday,Weekday
13229,2/8/2017 0:00,10/23/2018 13:14,6225,Tea,13,Wednesday,Weekday
13230,2/8/2017 0:00,10/23/2018 13:14,6225,Sandwich,13,Wednesday,Weekday
13231,2/8/2017 0:00,10/23/2018 13:14,6225,Art Tray,13,Wednesday,Weekday
13232,2/8/2017 0:00,10/23/2018 13:32,6226,Sandwich,13,Wednesday,Weekday
13233,2/8/2017 0:00,10/23/2018 13:32,6226,NONE,13,Wednesday,Weekday
13234,2/8/2017 0:00,10/23/2018 13:32,6226,Soup,13,Wednesday,Weekday
13235,2/8/2017 0:00,10/23/2018 13:32,6226,Soup,13,Wednesday,Weekday
13236,2/8/2017 0:00,10/23/2018 13:32,6226,Tea,13,Wednesday,Weekday
13237,2/8/2017 0:00,10/23/2018 13:37,6227,Soup,13,Wednesday,Weekday
13238,2/8/2017 0:00,10/23/2018 13:37,6227,Coffee,13,Wednesday,Weekday
13239,2/8/2017 0:00,10/23/2018 13:37,6227,Hot chocolate,13,Wednesday,Weekday
13240,2/8/2017 0:00,10/23/2018 13:37,6227,Brownie,13,Wednesday,Weekday
13241,2/8/2017 0:00,10/23/2018 13:47,6228,Soup,13,Wednesday,Weekday
13242,2/8/2017 0:00,10/23/2018 13:47,6228,Cake,13,Wednesday,Weekday
13243,2/8/2017 0:00,10/23/2018 13:57,6229,Cake,13,Wednesday,Weekday
13244,2/8/2017 0:00,10/23/2018 13:57,6229,Bread,13,Wednesday,Weekday
13245,2/8/2017 0:00,10/23/2018 13:57,6229,Coffee,13,Wednesday,Weekday
13246,2/8/2017 0:00,10/23/2018 13:57,6229,Coffee,13,Wednesday,Weekday
13247,2/8/2017 0:00,10/23/2018 14:00,6230,Coffee,14,Wednesday,Weekday
13248,2/8/2017 0:00,10/23/2018 14:00,6230,NONE,14,Wednesday,Weekday
13249,2/8/2017 0:00,10/23/2018 14:06,6231,Soup,14,Wednesday,Weekday
13250,2/8/2017 0:00,10/23/2018 14:06,6231,Chicken Stew,14,Wednesday,Weekday
13251,2/8/2017 0:00,10/23/2018 14:06,6231,Mineral water,14,Wednesday,Weekday
13252,2/8/2017 0:00,10/23/2018 14:07,6232,Coffee,14,Wednesday,Weekday
13253,2/8/2017 0:00,10/23/2018 14:07,6232,Bread,14,Wednesday,Weekday
13254,2/8/2017 0:00,10/23/2018 14:09,6233,Bread,14,Wednesday,Weekday
13255,2/8/2017 0:00,10/23/2018 14:09,6233,Coffee,14,Wednesday,Weekday
13256,2/8/2017 0:00,10/23/2018 14:18,6234,Coffee,14,Wednesday,Weekday
13257,2/8/2017 0:00,10/23/2018 14:18,6234,Pastry,14,Wednesday,Weekday
13258,2/8/2017 0:00,10/23/2018 15:05,6235,Tea,15,Wednesday,Weekday
13259,2/8/2017 0:00,10/23/2018 15:05,6235,Coffee,15,Wednesday,Weekday
13260,2/8/2017 0:00,10/23/2018 15:05,6235,Bread,15,Wednesday,Weekday
13261,2/8/2017 0:00,10/23/2018 15:10,6236,Coffee,15,Wednesday,Weekday
13262,2/8/2017 0:00,10/23/2018 15:10,6236,Sandwich,15,Wednesday,Weekday
13263,2/8/2017 0:00,10/23/2018 15:12,6237,Bread,15,Wednesday,Weekday
13264,2/8/2017 0:00,10/23/2018 15:21,6238,Coffee,15,Wednesday,Weekday
13265,2/8/2017 0:00,10/23/2018 15:24,6239,Bread,15,Wednesday,Weekday
13266,2/8/2017 0:00,10/23/2018 15:24,6239,Mineral water,15,Wednesday,Weekday
13267,2/8/2017 0:00,10/23/2018 15:24,6239,Sandwich,15,Wednesday,Weekday
13268,2/8/2017 0:00,10/23/2018 15:24,6239,Tea,15,Wednesday,Weekday
13269,2/8/2017 0:00,10/23/2018 15:33,6240,Bread,15,Wednesday,Weekday
13270,2/8/2017 0:00,10/23/2018 15:33,6240,Bread,15,Wednesday,Weekday
13271,2/8/2017 0:00,10/23/2018 15:33,6240,Bread,15,Wednesday,Weekday
13272,2/8/2017 0:00,10/23/2018 15:33,6240,Cake,15,Wednesday,Weekday
13273,2/8/2017 0:00,10/23/2018 16:13,6241,Coffee,16,Wednesday,Weekday
13274,2/8/2017 0:00,10/23/2018 16:13,6241,Tea,16,Wednesday,Weekday
13275,2/8/2017 0:00,10/23/2018 16:13,6241,Brownie,16,Wednesday,Weekday
13276,2/8/2017 0:00,10/23/2018 16:17,6242,Bread,16,Wednesday,Weekday
13277,2/8/2017 0:00,10/23/2018 16:17,6242,Bread,16,Wednesday,Weekday
13278,2/8/2017 0:00,10/23/2018 16:35,6243,Hot chocolate,16,Wednesday,Weekday
13279,2/8/2017 0:00,10/23/2018 16:35,6243,Hot chocolate,16,Wednesday,Weekday
13280,2/8/2017 0:00,10/23/2018 16:56,6244,Coffee,16,Wednesday,Weekday
13281,2/8/2017 0:00,10/23/2018 16:56,6244,Cake,16,Wednesday,Weekday
13282,2/8/2017 0:00,10/23/2018 16:59,6245,Coffee,16,Wednesday,Weekday
13283,2/8/2017 0:00,10/23/2018 16:59,6245,Tea,16,Wednesday,Weekday
13284,2/9/2017 0:00,10/23/2018 8:43,6246,Bread,8,Thursday,Weekday
13285,2/9/2017 0:00,10/23/2018 8:43,6246,Bread,8,Thursday,Weekday
13286,2/9/2017 0:00,10/23/2018 9:29,6247,Coffee,9,Thursday,Weekday
13287,2/9/2017 0:00,10/23/2018 9:29,6247,Cookies,9,Thursday,Weekday
13288,2/9/2017 0:00,10/23/2018 9:37,6248,Bread,9,Thursday,Weekday
13289,2/9/2017 0:00,10/23/2018 9:37,6248,Toast,9,Thursday,Weekday
13290,2/9/2017 0:00,10/23/2018 9:56,6249,Bread,9,Thursday,Weekday
13291,2/9/2017 0:00,10/23/2018 9:56,6249,Coffee,9,Thursday,Weekday
13292,2/9/2017 0:00,10/23/2018 9:56,6249,Pastry,9,Thursday,Weekday
13293,2/9/2017 0:00,10/23/2018 9:56,6249,Pastry,9,Thursday,Weekday
13294,2/9/2017 0:00,10/23/2018 9:59,6250,Farm House,9,Thursday,Weekday
13295,2/9/2017 0:00,10/23/2018 10:00,6251,Scandinavian,10,Thursday,Weekday
13296,2/9/2017 0:00,10/23/2018 10:02,6252,Coffee,10,Thursday,Weekday
13297,2/9/2017 0:00,10/23/2018 10:02,6252,Brownie,10,Thursday,Weekday
13298,2/9/2017 0:00,10/23/2018 10:07,6253,Bread,10,Thursday,Weekday
13299,2/9/2017 0:00,10/23/2018 10:07,6253,Hot chocolate,10,Thursday,Weekday
13300,2/9/2017 0:00,10/23/2018 10:10,6254,Coffee,10,Thursday,Weekday
13301,2/9/2017 0:00,10/23/2018 10:10,6254,Toast,10,Thursday,Weekday
13302,2/9/2017 0:00,10/23/2018 10:49,6255,Coffee,10,Thursday,Weekday
13303,2/9/2017 0:00,10/23/2018 11:01,6256,Coffee,11,Thursday,Weekday
13304,2/9/2017 0:00,10/23/2018 11:01,6256,Tea,11,Thursday,Weekday
13305,2/9/2017 0:00,10/23/2018 11:01,6256,Brownie,11,Thursday,Weekday
13306,2/9/2017 0:00,10/23/2018 11:01,6256,Farm House,11,Thursday,Weekday
13307,2/9/2017 0:00,10/23/2018 11:02,6257,Coffee,11,Thursday,Weekday
13308,2/9/2017 0:00,10/23/2018 11:02,6257,Coffee,11,Thursday,Weekday
13309,2/9/2017 0:00,10/23/2018 11:02,6257,Cookies,11,Thursday,Weekday
13310,2/9/2017 0:00,10/23/2018 11:02,6257,Cookies,11,Thursday,Weekday
13311,2/9/2017 0:00,10/23/2018 11:02,6257,Toast,11,Thursday,Weekday
13312,2/9/2017 0:00,10/23/2018 11:02,6257,Juice,11,Thursday,Weekday
13313,2/9/2017 0:00,10/23/2018 11:15,6258,Valentine's card,11,Thursday,Weekday
13314,2/9/2017 0:00,10/23/2018 11:23,6259,NONE,11,Thursday,Weekday
13315,2/9/2017 0:00,10/23/2018 11:23,6259,Coffee,11,Thursday,Weekday
13316,2/9/2017 0:00,10/23/2018 11:23,6259,Coffee,11,Thursday,Weekday
13317,2/9/2017 0:00,10/23/2018 11:23,6259,Extra Salami or Feta,11,Thursday,Weekday
13318,2/9/2017 0:00,10/23/2018 11:23,6259,Bread,11,Thursday,Weekday
13319,2/9/2017 0:00,10/23/2018 11:24,6260,Valentine's card,11,Thursday,Weekday
13320,2/9/2017 0:00,10/23/2018 11:32,6261,Hot chocolate,11,Thursday,Weekday
13321,2/9/2017 0:00,10/23/2018 11:32,6261,Coffee,11,Thursday,Weekday
13322,2/9/2017 0:00,10/23/2018 11:32,6261,Cookies,11,Thursday,Weekday
13323,2/9/2017 0:00,10/23/2018 11:32,6261,Cookies,11,Thursday,Weekday
13324,2/9/2017 0:00,10/23/2018 11:51,6262,Coffee,11,Thursday,Weekday
13325,2/9/2017 0:00,10/23/2018 11:51,6262,Medialuna,11,Thursday,Weekday
13326,2/9/2017 0:00,10/23/2018 11:51,6262,Medialuna,11,Thursday,Weekday
13327,2/9/2017 0:00,10/23/2018 11:51,6262,Sandwich,11,Thursday,Weekday
13328,2/9/2017 0:00,10/23/2018 11:57,6263,Bread,11,Thursday,Weekday
13329,2/9/2017 0:00,10/23/2018 12:00,6264,Bread,12,Thursday,Weekday
13330,2/9/2017 0:00,10/23/2018 12:01,6265,Bread,12,Thursday,Weekday
13331,2/9/2017 0:00,10/23/2018 12:02,6266,Soup,12,Thursday,Weekday
13332,2/9/2017 0:00,10/23/2018 12:02,6266,Bread,12,Thursday,Weekday
13333,2/9/2017 0:00,10/23/2018 12:02,6266,Coffee,12,Thursday,Weekday
13334,2/9/2017 0:00,10/23/2018 12:02,6267,Coffee,12,Thursday,Weekday
13335,2/9/2017 0:00,10/23/2018 12:02,6267,Soup,12,Thursday,Weekday
13336,2/9/2017 0:00,10/23/2018 12:02,6267,Pastry,12,Thursday,Weekday
13337,2/9/2017 0:00,10/23/2018 12:02,6267,Jam,12,Thursday,Weekday
13338,2/9/2017 0:00,10/23/2018 12:09,6268,Eggs,12,Thursday,Weekday
13339,2/9/2017 0:00,10/23/2018 12:09,6268,Coffee,12,Thursday,Weekday
13340,2/9/2017 0:00,10/23/2018 12:12,6269,Baguette,12,Thursday,Weekday
13341,2/9/2017 0:00,10/23/2018 12:31,6270,Coffee,12,Thursday,Weekday
13342,2/9/2017 0:00,10/23/2018 12:36,6271,Bread,12,Thursday,Weekday
13343,2/9/2017 0:00,10/23/2018 12:44,6272,Pastry,12,Thursday,Weekday
13344,2/9/2017 0:00,10/23/2018 12:47,6273,Scandinavian,12,Thursday,Weekday
13345,2/9/2017 0:00,10/23/2018 12:47,6273,Cookies,12,Thursday,Weekday
13346,2/9/2017 0:00,10/23/2018 12:55,6274,Coke,12,Thursday,Weekday
13347,2/9/2017 0:00,10/23/2018 12:55,6274,Soup,12,Thursday,Weekday
13348,2/9/2017 0:00,10/23/2018 12:56,6275,Sandwich,12,Thursday,Weekday
13349,2/9/2017 0:00,10/23/2018 12:56,6275,Coffee,12,Thursday,Weekday
13350,2/9/2017 0:00,10/23/2018 12:56,6276,Coke,12,Thursday,Weekday
13351,2/9/2017 0:00,10/23/2018 12:56,6276,Sandwich,12,Thursday,Weekday
13352,2/9/2017 0:00,10/23/2018 13:10,6277,Coffee,13,Thursday,Weekday
13353,2/9/2017 0:00,10/23/2018 13:10,6277,Chicken Stew,13,Thursday,Weekday
13354,2/9/2017 0:00,10/23/2018 13:19,6278,Chicken Stew,13,Thursday,Weekday
13355,2/9/2017 0:00,10/23/2018 13:19,6278,Coffee,13,Thursday,Weekday
13356,2/9/2017 0:00,10/23/2018 13:44,6279,Juice,13,Thursday,Weekday
13357,2/9/2017 0:00,10/23/2018 13:44,6279,Toast,13,Thursday,Weekday
13358,2/9/2017 0:00,10/23/2018 13:44,6279,Sandwich,13,Thursday,Weekday
13359,2/9/2017 0:00,10/23/2018 13:44,6279,Sandwich,13,Thursday,Weekday
13360,2/9/2017 0:00,10/23/2018 13:44,6279,Tea,13,Thursday,Weekday
13361,2/9/2017 0:00,10/23/2018 13:44,6279,Coffee,13,Thursday,Weekday
13362,2/9/2017 0:00,10/23/2018 13:44,6279,Cookies,13,Thursday,Weekday
13363,2/9/2017 0:00,10/23/2018 13:44,6279,Cookies,13,Thursday,Weekday
13364,2/9/2017 0:00,10/23/2018 13:44,6279,Alfajores,13,Thursday,Weekday
13365,2/9/2017 0:00,10/23/2018 13:44,6279,Alfajores,13,Thursday,Weekday
13366,2/9/2017 0:00,10/23/2018 13:44,6279,Hot chocolate,13,Thursday,Weekday
13367,2/9/2017 0:00,10/23/2018 13:53,6280,Cookies,13,Thursday,Weekday
13368,2/9/2017 0:00,10/23/2018 14:06,6281,Juice,14,Thursday,Weekday
13369,2/9/2017 0:00,10/23/2018 14:06,6281,Sandwich,14,Thursday,Weekday
13370,2/9/2017 0:00,10/23/2018 14:06,6281,Cake,14,Thursday,Weekday
13371,2/9/2017 0:00,10/23/2018 14:07,6282,Soup,14,Thursday,Weekday
13372,2/9/2017 0:00,10/23/2018 14:07,6282,Bread,14,Thursday,Weekday
13373,2/9/2017 0:00,10/23/2018 14:08,6283,Coffee,14,Thursday,Weekday
13374,2/9/2017 0:00,10/23/2018 14:08,6284,Fudge,14,Thursday,Weekday
13375,2/9/2017 0:00,10/23/2018 14:08,6284,Sandwich,14,Thursday,Weekday
13376,2/9/2017 0:00,10/23/2018 14:16,6285,Baguette,14,Thursday,Weekday
13377,2/9/2017 0:00,10/23/2018 14:17,6286,Coffee,14,Thursday,Weekday
13378,2/9/2017 0:00,10/23/2018 14:17,6286,Coffee,14,Thursday,Weekday
13379,2/9/2017 0:00,10/23/2018 14:17,6286,Pastry,14,Thursday,Weekday
13380,2/9/2017 0:00,10/23/2018 14:17,6286,Pastry,14,Thursday,Weekday
13381,2/9/2017 0:00,10/23/2018 14:27,6287,Medialuna,14,Thursday,Weekday
13382,2/9/2017 0:00,10/23/2018 14:27,6287,Cake,14,Thursday,Weekday
13383,2/9/2017 0:00,10/23/2018 14:27,6287,Tea,14,Thursday,Weekday
13384,2/9/2017 0:00,10/23/2018 14:27,6287,Tea,14,Thursday,Weekday
13385,2/9/2017 0:00,10/23/2018 14:35,6288,Bread,14,Thursday,Weekday
13386,2/9/2017 0:00,10/23/2018 15:02,6289,Coffee,15,Thursday,Weekday
13387,2/9/2017 0:00,10/23/2018 15:02,6289,Brownie,15,Thursday,Weekday
13388,2/9/2017 0:00,10/23/2018 15:38,6290,Soup,15,Thursday,Weekday
13389,2/9/2017 0:00,10/23/2018 15:38,6290,Soup,15,Thursday,Weekday
13390,2/9/2017 0:00,10/23/2018 15:38,6290,Soup,15,Thursday,Weekday
13391,2/9/2017 0:00,10/23/2018 15:38,6290,Bread,15,Thursday,Weekday
13392,2/9/2017 0:00,10/23/2018 15:38,6290,Cake,15,Thursday,Weekday
13393,2/9/2017 0:00,10/23/2018 15:38,6290,Cake,15,Thursday,Weekday
13394,2/9/2017 0:00,10/23/2018 15:38,6290,Tea,15,Thursday,Weekday
13395,2/9/2017 0:00,10/23/2018 15:38,6290,Bread,15,Thursday,Weekday
13396,2/9/2017 0:00,10/23/2018 15:38,6290,Tea,15,Thursday,Weekday
13397,2/9/2017 0:00,10/23/2018 15:40,6291,Coffee,15,Thursday,Weekday
13398,2/9/2017 0:00,10/23/2018 15:40,6291,Juice,15,Thursday,Weekday
13399,2/9/2017 0:00,10/23/2018 15:40,6291,Hot chocolate,15,Thursday,Weekday
13400,2/9/2017 0:00,10/23/2018 15:40,6291,Cake,15,Thursday,Weekday
13401,2/9/2017 0:00,10/23/2018 15:51,6292,Alfajores,15,Thursday,Weekday
13402,2/9/2017 0:00,10/23/2018 15:51,6292,Bread,15,Thursday,Weekday
13403,2/9/2017 0:00,10/23/2018 15:51,6292,Coffee,15,Thursday,Weekday
13404,2/9/2017 0:00,10/23/2018 15:51,6292,Coffee,15,Thursday,Weekday
13405,2/9/2017 0:00,10/23/2018 17:01,6293,Bread,17,Thursday,Weekday
